"source_folder","nome_recomendado","nome_antigo","arquivo_original","arquivo_gif_organizado","gif_encontrado","tag_principal","tags_secundarias","descricao"
"C:\Users\bruno\Downloads\Exercicios renomeados\Deslizamento de braços na parede","Deslizamento de braços na parede","Corrediças de parede","Corrediças de parede.gif","deslizamento_de_bracos_na_parede.gif","deslizamento_de_bracos_na_parede.gif","Mobilidade","Sem aparelhos | Casa","Mantenha o tronco estável e mova os braços ou as escápulas pela amplitude mostrada, sem compensar com a lombar. Faça o movimento de forma lenta e contínua, priorizando controle e amplitude confortável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Deslocamento lateral com toque no chão","Deslocamento lateral com toque no chão","Lançadeira lateral","Lançadeira lateral.gif","deslocamento_lateral_com_toque_no_chao.gif","deslocamento_lateral_com_toque_no_chao.gif","Corpo inteiro","Sem aparelhos | Casa","Assuma a posição inicial de Deslocamento lateral com toque no chão, estabilize o tronco e execute o movimento mostrado de forma coordenada. Use uma amplitude que consiga controlar, evite impulso desnecessário e retorne à posição inicial antes da repetição seguinte."
"C:\Users\bruno\Downloads\Exercicios renomeados\Devil press com halteres","Devil press com halteres","Imprensa do diabo com halteres","Imprensa do diabo com halteres.gif","devil_press_com_halteres.gif","devil_press_com_halteres.gif","Corpo inteiro","Halteres | Academia","Inicie com postura firme, abdômen ativo e a carga próxima ao corpo. Gere força com pernas e quadril e conduza a carga pela trajetória mostrada até a posição final. Estabilize o peso antes de retornar e controle cada etapa do movimento."
"C:\Users\bruno\Downloads\Exercicios renomeados\Double Leg Stretch (Pilates)","Double Leg Stretch (Pilates)","Alongamento de perna dupla","Alongamento de perna dupla.gif","double_leg_stretch_pilates.gif","double_leg_stretch_pilates.gif","Corpo inteiro","Sem aparelhos | Casa","Assuma a posição inicial de Double Leg Stretch (Pilates), estabilize o tronco e execute o movimento mostrado de forma coordenada. Use uma amplitude que consiga controlar, evite impulso desnecessário e retorne à posição inicial antes da repetição seguinte."
"C:\Users\bruno\Downloads\Exercicios renomeados\Drill em I de agilidade","Drill em I de agilidade","006_drill_em_l_de_agilidade","006_drill_em_l_de_agilidade.gif","drill_em_i_de_agilidade.gif","drill_em_i_de_agilidade.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Mantenha o tronco ereto, olhar à frente e braços coordenados com as pernas. Execute as passadas ou deslocamentos no padrão mostrado, apoiando os pés com controle e mantendo um ritmo que permita conservar a técnica."
"C:\Users\bruno\Downloads\Exercicios renomeados\Drill pliométrico de agilidade","Drill pliométrico de agilidade","008_drill_pliometrico_de_agilidade","008_drill_pliometrico_de_agilidade.gif","drill_pliometrico_de_agilidade.gif","drill_pliometrico_de_agilidade.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Mantenha o tronco ereto, olhar à frente e braços coordenados com as pernas. Execute as passadas ou deslocamentos no padrão mostrado, apoiando os pés com controle e mantendo um ritmo que permita conservar a técnica."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação alternada de pernas deitado","Elevação alternada de pernas deitado","Elevação alternada da perna deitada no chão","Elevação alternada da perna deitada no chão.gif","elevacao_alternada_de_pernas_deitado.gif","elevacao_alternada_de_pernas_deitado.gif","Corpo inteiro","Sem aparelhos | Casa","Assuma a posição inicial de Elevação alternada de pernas deitado, estabilize o tronco e execute o movimento mostrado de forma coordenada. Use uma amplitude que consiga controlar, evite impulso desnecessário e retorne à posição inicial antes da repetição seguinte."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação da ponta dos pés (dorsiflexão)","Elevação da ponta dos pés (dorsiflexão)","Dorsiflexão em pé","Dorsiflexão em pé.gif","elevacao_da_ponta_dos_pes_dorsiflexao.gif","elevacao_da_ponta_dos_pes_dorsiflexao.gif","Panturrilhas","Sem aparelhos | Casa","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de braços na parede","Elevação de braços na parede","Braço apoiado na parede levanta","Braço apoiado na parede levanta.gif","elevacao_de_bracos_na_parede.gif","elevacao_de_bracos_na_parede.gif","Mobilidade","Sem aparelhos | Casa","Mantenha o tronco estável e mova os braços ou as escápulas pela amplitude mostrada, sem compensar com a lombar. Faça o movimento de forma lenta e contínua, priorizando controle e amplitude confortável."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de joelhos deitado","Elevação de joelhos deitado","Deitado, joelho levantado","Deitado, joelho levantado.gif","elevacao_de_joelhos_deitado.gif","elevacao_de_joelhos_deitado.gif","Abdômen/Core","Sem aparelhos | Casa","Estabilize o tronco para executar Elevação de joelhos deitado. Mantenha o abdômen ativo durante toda a repetição e realize a trajetória mostrada sem usar balanço excessivo. Retorne à posição inicial de forma lenta e controlada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de joelhos na barra fixa","Elevação de joelhos na barra fixa","Joelho pendurado levanta","abdominais/Joelho pendurado levanta.gif","elevacao_de_joelhos_na_barra_fixa.gif","elevacao_de_joelhos_na_barra_fixa.gif","Abdômen/Core","Barra fixa | Academia","Estabilize o tronco para executar Elevação de joelhos na barra fixa. Mantenha o abdômen ativo durante toda a repetição e realize a trajetória mostrada sem usar balanço excessivo. Retorne à posição inicial de forma lenta e controlada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de joelhos na barra fixa - Variação 2","Elevação de joelhos na barra fixa - Variação 2","Prancha frontal ponderada","abdominais/Prancha frontal ponderada.gif","elevacao_de_joelhos_na_barra_fixa_variacao_2.gif","elevacao_de_joelhos_na_barra_fixa_variacao_2.gif","Abdômen/Core","Barra fixa | Academia","Fique suspenso na barra com a pegada firme e os ombros ativos. Contraia o abdômen e eleve os joelhos em direção ao peito sem balançar o corpo. Desça lentamente até estender novamente as pernas."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de joelhos suspenso","Elevação de joelhos suspenso","Joelho pendurado levanta","Joelho pendurado levanta.gif","elevacao_de_joelhos_suspenso.gif","elevacao_de_joelhos_suspenso.gif","Abdômen/Core","Barra fixa | Academia","Fique suspenso na barra com os ombros ativos e o tronco firme. Eleve os joelhos ou as pernas em direção ao peito ou à barra sem usar balanço excessivo. Desça lentamente até a posição inicial mantendo o controle abdominal."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de ombros em 4 direções com halteres","Elevação de ombros em 4 direções com halteres","Haltere 4 maneiras de elevação lateral","Haltere 4 maneiras de elevação lateral.gif","elevacao_de_ombros_em_4_direcoes_com_halteres.gif","elevacao_de_ombros_em_4_direcoes_com_halteres.gif","Ombros","Halteres | Academia","Mantenha os braços na posição indicada e eleve os ombros em direção às orelhas sem fazer rotação. Contraia no topo por um instante e desça lentamente, sem flexionar os cotovelos para ajudar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de ombros em 6 direções com halteres","Elevação de ombros em 6 direções com halteres","Haltere 6 maneiras de levantar","Haltere 6 maneiras de levantar.gif","elevacao_de_ombros_em_6_direcoes_com_halteres.gif","elevacao_de_ombros_em_6_direcoes_com_halteres.gif","Ombros","Halteres | Academia","Mantenha os braços na posição indicada e eleve os ombros em direção às orelhas sem fazer rotação. Contraia no topo por um instante e desça lentamente, sem flexionar os cotovelos para ajudar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilha unilateral no leg press 45 graus","Elevação de panturrilha unilateral no leg press 45 graus","Elevação de panturrilha unilateral no hack","panturrilha/Elevação de panturrilha unilateral no hack.gif","elevacao_de_panturrilha_unilateral_no_leg_press_45_graus.gif","elevacao_de_panturrilha_unilateral_no_leg_press_45_graus.gif","Panturrilhas","Máquina | Academia","Posicione apenas a parte da frente dos pés na borda da plataforma do leg press, mantendo os joelhos praticamente estendidos. Empurre a plataforma pela ponta dos pés, elevando os calcanhares, e contraia as panturrilhas. Retorne devagar deixando os calcanhares descerem em amplitude confortável, sem dobrar excessivamente os joelhos."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas com elástico","Elevação de panturrilhas com elástico","Panturrilha com elástico de resistência","Panturrilha com elástico de resistência.gif","elevacao_de_panturrilhas_com_elastico.gif","elevacao_de_panturrilhas_com_elastico.gif","Panturrilhas","Elástico | Academia","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas com halteres","Elevação de panturrilhas com halteres","Aumento de panturrilha","Aumento de panturrilha.gif","elevacao_de_panturrilhas_com_halteres.gif","elevacao_de_panturrilhas_com_halteres.gif","Panturrilhas","Halteres | Academia","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas donkey","Elevação de panturrilhas donkey","Elevação de panturrilha de burro","Elevação de panturrilha de burro.gif","elevacao_de_panturrilhas_donkey.gif","elevacao_de_panturrilhas_donkey.gif","Panturrilhas","Sem aparelhos | Casa","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas donkey com peso","Elevação de panturrilhas donkey com peso","Criação com peso de bezerro de burro","Criação com peso de bezerro de burro.gif","elevacao_de_panturrilhas_donkey_com_peso.gif","elevacao_de_panturrilhas_donkey_com_peso.gif","Panturrilhas","Sem aparelhos | Casa","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas donkey na máquina","Elevação de panturrilhas donkey na máquina","Elevação de panturrilha de burro na máquina","Elevação de panturrilha de burro na máquina.gif","elevacao_de_panturrilhas_donkey_na_maquina.gif","elevacao_de_panturrilhas_donkey_na_maquina.gif","Panturrilhas","Máquina | Academia","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas em pé","Elevação de panturrilhas em pé","Panturrilha em pé","Panturrilha em pé.gif","elevacao_de_panturrilhas_em_pe.gif","elevacao_de_panturrilhas_em_pe.gif","Panturrilhas","Sem aparelhos | Casa","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas em pé com barra","Elevação de panturrilhas em pé com barra","Panturrilha em pé com barra","Panturrilha em pé com barra.gif","elevacao_de_panturrilhas_em_pe_com_barra.gif","elevacao_de_panturrilhas_em_pe_com_barra.gif","Panturrilhas","Barra | Academia","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Elevação de panturrilhas em pé na máquina","Elevação de panturrilhas em pé na máquina","Máquina de supino em pé para panturrilha","Máquina de supino em pé para panturrilha.gif","elevacao_de_panturrilhas_em_pe_na_maquina.gif","elevacao_de_panturrilhas_em_pe_na_maquina.gif","Panturrilhas","Máquina | Academia","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
